"Country Name","Country Code","Indicator Name","Indicator Code","2007","2010","2012","2014","2016","2018",
"Luxembourg","LUX","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","3.679109","3.486634","3.653466","3.969657","3.449278",
"Luxembourg","LUX","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","4.281036","4.157799","4.239985","4.469162","3.810719",
"Luxembourg","LUX","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","79.5174212482051","95.6853698084734","90.2874548157551","94.3863563638879","99.7967121176379","82.150367146825",
"Luxembourg","LUX","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","13","9","20","15","4","25",
"Luxembourg","LUX","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","3.85714","4.058421","3.785503","3.909091","4.235","3.631442",
"Macedonia, FYR","MKD","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","84","76","120","121","123","100",
"Macedonia, FYR","MKD","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.5","2.816483","2.41361","2.462059","2.322088","2.64329",
"Macedonia, FYR","MKD","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","101","60","86","105","120","72",
"Macedonia, FYR","MKD","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.33333","2.755617","2.664591","2.51444","2.357254","2.74329",
"Macedonia, FYR","MKD","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","70","79","95","132","116","67",
"Macedonia, FYR","MKD","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.66667","2.827188","2.664591","2.382099","2.447812","2.837229",
"Macedonia, FYR","MKD","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","126","61","120","116","127","91",
"Macedonia, FYR","MKD","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2","2.551119","2.235294","2.351616","2.211555","2.452814",
"Macedonia, FYR","MKD","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","99","105","120","118","89","96",
"Macedonia, FYR","MKD","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","2.83333","3.09897","2.790786","2.807487","3.129398","3.034922",
"Macedonia, FYR","MKD","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","90","73","99","117","106","81",
"Macedonia, FYR","MKD","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","56","64","86","83","58",
"Macedonia, FYR","MKD","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","90","139","143","136","119",
"Macedonia, FYR","MKD","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.43414368998798","2.773526","2.564755","2.499137","2.510262","2.704895",
"Macedonia, FYR","MKD","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.621388","2.258531","2.283598","2.309157","2.438972",
"Macedonia, FYR","MKD","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.925664","2.870978","2.714676","2.711366","2.970817",
"Macedonia, FYR","MKD","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","44.952750923441","56.945078585304","50.0591366150182","48.0187432154499","46.8157919780333","53.2539379105179",
"Macedonia, FYR","MKD","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","83","68","78","92","79","87",
"Macedonia, FYR","MKD","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.28571","2.546276","2.601846","2.498898","2.581145","2.473593",
"Madagascar","MDG","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","117","109","74","138","148","102",
"Madagascar","MDG","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.1875","2.505357","2.8","2.290404","2.01042","2.610218",
"Madagascar","MDG","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","131","102","67","127","153","118",
"Madagascar","MDG","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2","2.401786","2.8","2.329545","1.927087","2.329992",
"Madagascar","MDG","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","117","53","124","133","149","146",
"Madagascar","MDG","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.25","3.0625","2.4","2.381313","2.171311","2.185464",
"Madagascar","MDG","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","93","87","50","144","112","118",
"Madagascar","MDG","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.23529","2.348214","2.8","2.056818","2.331574","2.31615",
"Madagascar","MDG","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","116","128","84","89","151","128",
"Madagascar","MDG","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","2.66667","2.901786","3.133333","3.074495","2.347782","2.732839",
"Madagascar","MDG","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","120","88","84","132","147","128",
"Madagascar","MDG","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","56","53","98","132","97",
"Madagascar","MDG","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","126","122","154","155","146",
"Madagascar","MDG","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.24339221546784","2.657541","2.723699","2.382349","2.154639","2.389411",
"Madagascar","MDG","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.382962","2.43237","2.126362","1.966901","2.190754",
"Madagascar","MDG","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.93212","3.015027","2.638335","2.342378","2.588067",
"Madagascar","MDG","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","38.9737102023156","53.2209860489011","55.1440217313064","44.2779156709053","35.7920276307848","43.3995097212383",
"Madagascar","MDG","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","107","60","108","136","131","128",
"Madagascar","MDG","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.125","2.633929","2.4","2.147727","2.118222","2.159544",
"Malawi","MWI","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","126","","102","100","","94",
"Malawi","MWI","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2","","2.561111","2.630691","","2.666667",
"Malawi","MWI","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","76","","60","70","","82",
"Malawi","MWI","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.55556","","2.850572","2.86146","","2.675926",
"Malawi","MWI","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","81","","48","108","","105",
"Malawi","MWI","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.55556","","3.005556","2.625474","","2.550926",
"Malawi","MWI","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","90","","77","62","","94",
"Malawi","MWI","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.25","","2.513998","2.785714","","2.425926",
"Malawi","MWI","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","79","","88","100","","102",
"Malawi","MWI","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3","","3.091285","2.989155","","2.975",
"Malawi","MWI","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","91","","73","73","","97",
"Malawi","MWI","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","","48","56","","61",
"Malawi","MWI","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","","101","104","","138",
"Malawi","MWI","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.41953308666851","","2.807967","2.813029","","2.585645",
"Malawi","MWI","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","","2.558482","2.591061","","2.280256",
"Malawi","MWI","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","","3.057453","3.034996","","2.891034",
"Malawi","MWI","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","44.4947864834434","","57.8398963725597","58.072993991319","","49.5290562633612",
"Malawi","MWI","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","106","","64","48","","126",
"Malawi","MWI","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.125","","2.782488","3.042141","","2.175926",
"Malaysia","MYS","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","28","41","28","23","36","47",
"Malaysia","MYS","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","3.51163","3.324446","3.538617","3.581918","3.461243","3.147835",
"Malaysia","MYS","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","26","31","30","32","35","36",
"Malaysia","MYS","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","3.40476","3.34477","3.452344","3.465639","3.342215","3.297836",
"Malaysia","MYS","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","26","13","26","10","32","32",
"Malaysia","MYS","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","3.36364","3.495621","3.402062","3.64433","3.482079","3.347836",
"Malaysia","MYS","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","23","36","29","27","40","43",
"Malaysia","MYS","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","3.35556","3.105014","3.281603","3.36772","3.167154","2.898268",
"Malaysia","MYS","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","26","37","28","31","47","53",
"Malaysia","MYS","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3.94737","3.85905","3.858011","3.91714","3.652954","3.463814",
"Malaysia","MYS","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","27","29","29","25","32","41",
"Malaysia","MYS","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","26","25","22","31","31",
"Malaysia","MYS","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","35","31","28","41","55",
"Malaysia","MYS","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","3.48023355782652","3.440977","3.494042","3.590425","3.426307","3.220886",
"Malaysia","MYS","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","3.291642","3.398115","3.51702","3.336461","3.001216",
"Malaysia","MYS","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","3.590312","3.589969","3.663831","3.516153","3.440555",
"Malaysia","MYS","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","77.7420854934486","78.3758609064201","79.7885862014138","82.9737061348508","75.2117737100225","69.371383663122",
"Malaysia","MYS","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","28","28","27","26","33","40",
"Malaysia","MYS","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","3.32558","3.502393","3.428974","3.558952","3.447615","3.147186",
"Maldives","MDV","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","","121","118","92","102","104",
"Maldives","MDV","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","","2.41941","2.432526","2.701199","2.488844","2.600275",
"Maldives","MDV","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","","117","81","74","111","125",
"Maldives","MDV","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","","2.29441","2.682526","2.791667","2.436842","2.28615",
"Maldives","MDV","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","","125","117","72","132","94",
"Maldives","MDV","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","","2.423949","2.470588","2.919283","2.336156","2.659099",
"Maldives","MDV","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","","98","119","49","102","105",
"Maldives","MDV","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","","2.253641","2.241918","2.952863","2.387452","2.398724",
"Maldives","MDV","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","","133","102","148","110","64",
"Maldives","MDV","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","","2.826797","2.959198","2.51148","2.877716","3.322872",
"Maldives","MDV","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","","125","104","82","104","86",
"Maldives","MDV","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","91","85","56","82","61",
"Maldives","MDV","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","147","128","124","136","119",
"Maldives","MDV","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","","2.403898","2.545227","2.747544","2.513077","2.665471",
"Maldives","MDV","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.185896","2.373633","2.450936","2.295933","2.44205",
"Maldives","MDV","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.621901","2.716821","3.044151","2.730221","2.888893",
"Maldives","MDV","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","","45.0769156672928","49.4344031456776","55.9754489374221","46.9030526350704","52.0224935997631",
"Maldives","MDV","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","","111","93","82","81","71",
"Maldives","MDV","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","","2.158235","2.470588","2.56214","2.567635","2.717922",
"Mali","MLI","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","92","134","","91","120","54",
"Mali","MLI","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.38095","2.307573","","2.702778","2.362795","3.077022",
"Mali","MLI","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","114","138","","142","105","107",
"Mali","MLI","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.21053","2.125755","","2.202778","2.464359","2.450493",
"Mali","MLI","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","119","149","","82","112","88",
"Mali","MLI","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.22727","2.16716","","2.802778","2.478704","2.702539",
"Mali","MLI","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","106","128","","141","94","133",
"Mali","MLI","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.17391","2.076923","","2.083333","2.446283","2.153846",
"Mali","MLI","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","93","129","","106","106","119",
"Mali","MLI","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","2.88235","2.899863","","2.902778","2.928013","2.827022",
"Mali","MLI","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","109","139","","119","109","96",
"Mali","MLI","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","92","","79","82","63",
"Mali","MLI","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","153","","148","136","136",
"Mali","MLI","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.29402012855023","2.268102","","2.495227","2.503073","2.590265",
"Mali","MLI","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","1.91907","","2.217712","2.280683","2.300811",
"Mali","MLI","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.617135","","2.772741","2.725462","2.879719",
"Mali","MLI","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","40.5606250857087","40.716723659073","","47.8935023028633","46.5929440691737","49.6733661435277",
"Mali","MLI","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","132","125","","129","109","109",
"Mali","MLI","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","1.90476","2.000493","","2.202778","2.299231","2.302539",
"Malta","MLT","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","","104","56","52","56","75",
"Malta","MLT","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","","2.555556","3.054945","3.153846","3.12001","2.8",
"Malta","MLT","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","","52","45","54","65","66",
"Malta","MLT","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","","2.888889","3.005245","3","2.852381","2.8",
"Malta","MLT","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","","64","37","41","55","89",
"Malta","MLT","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","","2.914506","3.17033","3.230769","3.086243","2.7",
"Malta","MLT","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","","55","49","46","59","60",
"Malta","MLT","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","","2.649691","2.807692","3","2.780952","2.697778",
"Malta","MLT","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","","117","32","81","50","98",
"Malta","MLT","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","","3.024691","3.785714","3.153846","3.612073","3.005445",
"Malta","MLT","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","","64","43","51","56","69",
"Malta","MLT","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","44","33","39","45","42",
"Malta","MLT","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","114","54","69","71","125",
"Malta","MLT","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","","2.82433","3.157735","3.106275","3.069256","2.813784",
"Malta","MLT","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.491122","2.98617","2.849956","2.841749","2.414581",
"Malta","MLT","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","3.157537","3.329301","3.362593","3.296762","3.212988",
"Malta","MLT","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","","58.5763136348312","69.0295612693402","67.4659343116218","64.1437435658827","56.6551843480629",
"Malta","MLT","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","","48","41","47","55","53",
"Malta","MLT","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","","2.888889","3.096154","3.076923","2.942857","2.9",
"Mauritania","MRT","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","62","","135","142","159","119",
"Mauritania","MRT","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.8","","2.282155","2.225","1.542857","2.46841",
"Mauritania","MRT","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","65","","125","157","158","144",
"Mauritania","MRT","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.7","","2.282155","2.058333","1.742857","2.192369",
"Mauritania","MRT","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","77","","112","155","154","145",
"Mauritania","MRT","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.6","","2.517677","2.066667","2","2.192369",
"Mauritania","MRT","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","70","","102","152","131","128",
"Mauritania","MRT","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.4","","2.333333","1.925","2.142857","2.2",
"Mauritania","MRT","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","72","","139","130","157","134",
"Mauritania","MRT","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3.1","","2.598114","2.75","2.142857","2.676646",
"Mauritania","MRT","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","67","","127","148","157","135",
"Mauritania","MRT","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","","88","104","140","108",
"Mauritania","MRT","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","","146","159","160","153",
"Mauritania","MRT","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.63042478903395","","2.396732","2.228909","1.866001","2.331071",
"Mauritania","MRT","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","","2.117179","1.858624","1.520061","2.110509",
"Mauritania","MRT","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","","2.676286","2.599195","2.211941","2.551633",
"Mauritania","MRT","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","51.1051158628752","","44.6837990628358","39.3630907022876","26.8446949395329","41.5772070353253",
"Mauritania","MRT","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","96","","113","103","157","112",
"Mauritania","MRT","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.2","","2.335859","2.4","1.542857","2.262861",
"Mauritius","MUS","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","111","100","69","133","","63",
"Mauritius","MUS","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.25","2.57483","2.833333","2.340402","","2.999167",
"Mauritius","MUS","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","147","97","85","110","","59",
"Mauritius","MUS","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","1.75","2.428571","2.666667","2.483259","","2.85631",
"Mauritius","MUS","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","121","33","113","109","","151",
"Mauritius","MUS","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.2","3.241497","2.5","2.625","","2.12",
"Mauritius","MUS","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","130","50","72","128","","59",
"Mauritius","MUS","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2","2.714286","2.583333","2.25","","2.705",
"Mauritius","MUS","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","137","127","52","110","","99",
"Mauritius","MUS","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","2.33333","2.908163","3.521843","2.875","","2.999167",
"Mauritius","MUS","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","132","82","72","115","","78",
"Mauritius","MUS","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","48","47","73","","55",
"Mauritius","MUS","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","131","98","148","","116",
"Mauritius","MUS","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.13180088110357","2.721068","2.81887","2.514919","","2.732952",
"Mauritius","MUS","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.341701","2.566408","2.21586","","2.451482",
"Mauritius","MUS","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","3.100436","3.071332","2.813978","","3.014423",
"Mauritius","MUS","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","35.475917412157","55.260736245565","58.1887016273846","48.5242552569953","","54.1303236914342",
"Mauritius","MUS","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","84","96","59","91","","59",
"Mauritius","MUS","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.28571","2.285714","2.833333","2.5","","2.8",
"Mexico","MEX","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","48","45","49","55","42","62",
"Mexico","MEX","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.95789","3.277999","3.153561","3.142673","3.401712","3.004811",
"Mexico","MEX","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","57","44","44","47","48","52",
"Mexico","MEX","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.79787","3.035814","3.02011","3.118379","3.138875","3.019504",
"Mexico","MEX","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","54","77","43","46","61","51",
"Mexico","MEX","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.90909","2.832787","3.065703","3.192201","3.004129","3.102816",
"Mexico","MEX","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","63","62","66","70","54","53",
"Mexico","MEX","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.49524","2.547734","2.630732","2.688755","2.877615","2.769794",
"Mexico","MEX","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","51","54","55","46","68","49",
"Mexico","MEX","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3.4","3.6645","3.471374","3.570401","3.377595","3.529618",
"Mexico","MEX","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","56","50","47","50","54","51",
"Mexico","MEX","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","44","37","44","45","43",
"Mexico","MEX","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","55","59","55","66","60",
